population	age	period	sisma_id	snu	psnu	sitename	lat	long	site_nid	clinical_ip	TX_NEW	TX_CURR	TX_PVLS_D	TX_PVLS_N	TX_RET_D	TX_RET_N
PID	25+	2021-09-01	MlUQ4Qum7BT	Manica	Gondola	Amatongas CS	-19.10013	33.81	1060307	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	MlUQ4Qum7BT	Manica	Gondola	Amatongas CS	-19.10013	33.81	1060307	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	MlUQ4Qum7BT	Manica	Gondola	Amatongas CS	-19.10013	33.81	1060307	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	MlUQ4Qum7BT	Manica	Gondola	Amatongas CS	-19.10013	33.81	1060307	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	MlUQ4Qum7BT	Manica	Gondola	Amatongas CS	-19.10013	33.81	1060307	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	MlUQ4Qum7BT	Manica	Gondola	Amatongas CS	-19.10013	33.81	1060307	ECHO	1	1	0	0	0	0
MTS	25+	2021-09-01	MlUQ4Qum7BT	Manica	Gondola	Amatongas CS	-19.10013	33.81	1060307	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	MlUQ4Qum7BT	Manica	Gondola	Amatongas CS	-19.10013	33.81	1060307	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	MlUQ4Qum7BT	Manica	Gondola	Amatongas CS	-19.10013	33.81	1060307	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	MlUQ4Qum7BT	Manica	Gondola	Amatongas CS	-19.10013	33.81	1060307	ECHO	0	0	0	0	0	0
Total		2021-09-01	w9cvF5me0xI	Manica	Gondola	Gondola Sede CS	-19.07708	33.6414	1060300	ECHO	143	5185	329	301	168	155
PID	15-19	2021-09-01	w9cvF5me0xI	Manica	Gondola	Gondola Sede CS	-19.07708	33.6414	1060300	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	w9cvF5me0xI	Manica	Gondola	Gondola Sede CS	-19.07708	33.6414	1060300	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	w9cvF5me0xI	Manica	Gondola	Gondola Sede CS	-19.07708	33.6414	1060300	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	w9cvF5me0xI	Manica	Gondola	Gondola Sede CS	-19.07708	33.6414	1060300	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	w9cvF5me0xI	Manica	Gondola	Gondola Sede CS	-19.07708	33.6414	1060300	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	w9cvF5me0xI	Manica	Gondola	Gondola Sede CS	-19.07708	33.6414	1060300	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	w9cvF5me0xI	Manica	Gondola	Gondola Sede CS	-19.07708	33.6414	1060300	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	w9cvF5me0xI	Manica	Gondola	Gondola Sede CS	-19.07708	33.6414	1060300	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	w9cvF5me0xI	Manica	Gondola	Gondola Sede CS	-19.07708	33.6414	1060300	ECHO	0	10	0	0	0	0
REC	15-19	2021-09-01	w9cvF5me0xI	Manica	Gondola	Gondola Sede CS	-19.07708	33.6414	1060300	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	w9cvF5me0xI	Manica	Gondola	Gondola Sede CS	-19.07708	33.6414	1060300	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	w9cvF5me0xI	Manica	Gondola	Gondola Sede CS	-19.07708	33.6414	1060300	ECHO	0	0	0	0	0	0
Total		2021-09-01	hq7nY2Ptaal	Manica	Gondola	Inchope CS	-19.20284	33.92582	1060309	ECHO	104	2192	83	77	125	89
PID	15-19	2021-09-01	hq7nY2Ptaal	Manica	Gondola	Inchope CS	-19.20284	33.92582	1060309	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	hq7nY2Ptaal	Manica	Gondola	Inchope CS	-19.20284	33.92582	1060309	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	hq7nY2Ptaal	Manica	Gondola	Inchope CS	-19.20284	33.92582	1060309	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	hq7nY2Ptaal	Manica	Gondola	Inchope CS	-19.20284	33.92582	1060309	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	hq7nY2Ptaal	Manica	Gondola	Inchope CS	-19.20284	33.92582	1060309	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	hq7nY2Ptaal	Manica	Gondola	Inchope CS	-19.20284	33.92582	1060309	ECHO	0	2	1	1	0	0
MTS	15-19	2021-09-01	hq7nY2Ptaal	Manica	Gondola	Inchope CS	-19.20284	33.92582	1060309	ECHO	0	5	0	0	0	0
MTS	20-24	2021-09-01	hq7nY2Ptaal	Manica	Gondola	Inchope CS	-19.20284	33.92582	1060309	ECHO	5	42	3	2	5	1
MTS	25+	2021-09-01	hq7nY2Ptaal	Manica	Gondola	Inchope CS	-19.20284	33.92582	1060309	ECHO	10	81	1	1	10	8
REC	15-19	2021-09-01	hq7nY2Ptaal	Manica	Gondola	Inchope CS	-19.20284	33.92582	1060309	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	hq7nY2Ptaal	Manica	Gondola	Inchope CS	-19.20284	33.92582	1060309	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	hq7nY2Ptaal	Manica	Gondola	Inchope CS	-19.20284	33.92582	1060309	ECHO	0	0	0	0	0	0
Total		2021-09-01	dKjZT0tM430	Manica	Gondola	Muda Serração CS	-19.3284	33.83369	1060313	ECHO	45	841	98	97	39	28
PID	15-19	2021-09-01	dKjZT0tM430	Manica	Gondola	Muda Serração CS	-19.3284	33.83369	1060313	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	dKjZT0tM430	Manica	Gondola	Muda Serração CS	-19.3284	33.83369	1060313	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	dKjZT0tM430	Manica	Gondola	Muda Serração CS	-19.3284	33.83369	1060313	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	dKjZT0tM430	Manica	Gondola	Muda Serração CS	-19.3284	33.83369	1060313	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	dKjZT0tM430	Manica	Gondola	Muda Serração CS	-19.3284	33.83369	1060313	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	dKjZT0tM430	Manica	Gondola	Muda Serração CS	-19.3284	33.83369	1060313	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	dKjZT0tM430	Manica	Gondola	Muda Serração CS	-19.3284	33.83369	1060313	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	dKjZT0tM430	Manica	Gondola	Muda Serração CS	-19.3284	33.83369	1060313	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	dKjZT0tM430	Manica	Gondola	Muda Serração CS	-19.3284	33.83369	1060313	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	dKjZT0tM430	Manica	Gondola	Muda Serração CS	-19.3284	33.83369	1060313	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	dKjZT0tM430	Manica	Gondola	Muda Serração CS	-19.3284	33.83369	1060313	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	dKjZT0tM430	Manica	Gondola	Muda Serração CS	-19.3284	33.83369	1060313	ECHO	0	0	0	0	0	0
Total		2021-09-01	uhbknO6KTt5	Manica	Guro	Guro - Sede CS	-17.41963	33.34914	1060408	ECHO	56	2737	367	348	104	100
PID	15-19	2021-09-01	uhbknO6KTt5	Manica	Guro	Guro - Sede CS	-17.41963	33.34914	1060408	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	uhbknO6KTt5	Manica	Guro	Guro - Sede CS	-17.41963	33.34914	1060408	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	uhbknO6KTt5	Manica	Guro	Guro - Sede CS	-17.41963	33.34914	1060408	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	uhbknO6KTt5	Manica	Guro	Guro - Sede CS	-17.41963	33.34914	1060408	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	uhbknO6KTt5	Manica	Guro	Guro - Sede CS	-17.41963	33.34914	1060408	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	uhbknO6KTt5	Manica	Guro	Guro - Sede CS	-17.41963	33.34914	1060408	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	uhbknO6KTt5	Manica	Guro	Guro - Sede CS	-17.41963	33.34914	1060408	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	uhbknO6KTt5	Manica	Guro	Guro - Sede CS	-17.41963	33.34914	1060408	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	uhbknO6KTt5	Manica	Guro	Guro - Sede CS	-17.41963	33.34914	1060408	ECHO	1	4	0	0	0	0
REC	15-19	2021-09-01	uhbknO6KTt5	Manica	Guro	Guro - Sede CS	-17.41963	33.34914	1060408	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	uhbknO6KTt5	Manica	Guro	Guro - Sede CS	-17.41963	33.34914	1060408	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	uhbknO6KTt5	Manica	Guro	Guro - Sede CS	-17.41963	33.34914	1060408	ECHO	0	2	0	0	0	0
Total		2021-09-01	krRQllFTwDp	Manica	Guro	Mandie CS	-16.45173	33.52559	1060409	ECHO	48	878	106	92	72	72
PID	15-19	2021-09-01	krRQllFTwDp	Manica	Guro	Mandie CS	-16.45173	33.52559	1060409	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	krRQllFTwDp	Manica	Guro	Mandie CS	-16.45173	33.52559	1060409	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	krRQllFTwDp	Manica	Guro	Mandie CS	-16.45173	33.52559	1060409	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	krRQllFTwDp	Manica	Guro	Mandie CS	-16.45173	33.52559	1060409	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	krRQllFTwDp	Manica	Guro	Mandie CS	-16.45173	33.52559	1060409	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	krRQllFTwDp	Manica	Guro	Mandie CS	-16.45173	33.52559	1060409	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	krRQllFTwDp	Manica	Guro	Mandie CS	-16.45173	33.52559	1060409	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	krRQllFTwDp	Manica	Guro	Mandie CS	-16.45173	33.52559	1060409	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	krRQllFTwDp	Manica	Guro	Mandie CS	-16.45173	33.52559	1060409	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	krRQllFTwDp	Manica	Guro	Mandie CS	-16.45173	33.52559	1060409	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	krRQllFTwDp	Manica	Guro	Mandie CS	-16.45173	33.52559	1060409	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	krRQllFTwDp	Manica	Guro	Mandie CS	-16.45173	33.52559	1060409	ECHO	0	0	0	0	0	0
Total		2021-09-01	D6AHz1vuzAr	Manica	Macate	Macate CS	-19.41506	33.51295	1061203	ECHO	27	1134	130	121	39	33
PID	15-19	2021-09-01	D6AHz1vuzAr	Manica	Macate	Macate CS	-19.41506	33.51295	1061203	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	D6AHz1vuzAr	Manica	Macate	Macate CS	-19.41506	33.51295	1061203	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	D6AHz1vuzAr	Manica	Macate	Macate CS	-19.41506	33.51295	1061203	ECHO	0	1	0	0	0	0
HSH	15-19	2021-09-01	D6AHz1vuzAr	Manica	Macate	Macate CS	-19.41506	33.51295	1061203	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	D6AHz1vuzAr	Manica	Macate	Macate CS	-19.41506	33.51295	1061203	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	D6AHz1vuzAr	Manica	Macate	Macate CS	-19.41506	33.51295	1061203	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	D6AHz1vuzAr	Manica	Macate	Macate CS	-19.41506	33.51295	1061203	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	D6AHz1vuzAr	Manica	Macate	Macate CS	-19.41506	33.51295	1061203	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	D6AHz1vuzAr	Manica	Macate	Macate CS	-19.41506	33.51295	1061203	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	D6AHz1vuzAr	Manica	Macate	Macate CS	-19.41506	33.51295	1061203	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	D6AHz1vuzAr	Manica	Macate	Macate CS	-19.41506	33.51295	1061203	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	D6AHz1vuzAr	Manica	Macate	Macate CS	-19.41506	33.51295	1061203	ECHO	0	0	0	0	0	0
Total		2021-09-01	O1ZwBbpIbPJ	Manica	Macate	Marera CS	-19.26769	33.48025	1061204	ECHO	25	772	127	118	34	30
PID	15-19	2021-09-01	O1ZwBbpIbPJ	Manica	Macate	Marera CS	-19.26769	33.48025	1061204	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	O1ZwBbpIbPJ	Manica	Macate	Marera CS	-19.26769	33.48025	1061204	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	O1ZwBbpIbPJ	Manica	Macate	Marera CS	-19.26769	33.48025	1061204	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	O1ZwBbpIbPJ	Manica	Macate	Marera CS	-19.26769	33.48025	1061204	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	O1ZwBbpIbPJ	Manica	Macate	Marera CS	-19.26769	33.48025	1061204	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	O1ZwBbpIbPJ	Manica	Macate	Marera CS	-19.26769	33.48025	1061204	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	O1ZwBbpIbPJ	Manica	Macate	Marera CS	-19.26769	33.48025	1061204	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	O1ZwBbpIbPJ	Manica	Macate	Marera CS	-19.26769	33.48025	1061204	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	O1ZwBbpIbPJ	Manica	Macate	Marera CS	-19.26769	33.48025	1061204	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	O1ZwBbpIbPJ	Manica	Macate	Marera CS	-19.26769	33.48025	1061204	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	O1ZwBbpIbPJ	Manica	Macate	Marera CS	-19.26769	33.48025	1061204	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	O1ZwBbpIbPJ	Manica	Macate	Marera CS	-19.26769	33.48025	1061204	ECHO	0	0	0	0	0	0
Total		2021-09-01	ng99R0nL1my	Manica	Macate	Zembe Centro CS	-19.26458	33.38774	1061205	ECHO	26	289	33	30	5	5
PID	15-19	2021-09-01	ng99R0nL1my	Manica	Macate	Zembe Centro CS	-19.26458	33.38774	1061205	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	ng99R0nL1my	Manica	Macate	Zembe Centro CS	-19.26458	33.38774	1061205	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	ng99R0nL1my	Manica	Macate	Zembe Centro CS	-19.26458	33.38774	1061205	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	ng99R0nL1my	Manica	Macate	Zembe Centro CS	-19.26458	33.38774	1061205	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	ng99R0nL1my	Manica	Macate	Zembe Centro CS	-19.26458	33.38774	1061205	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	ng99R0nL1my	Manica	Macate	Zembe Centro CS	-19.26458	33.38774	1061205	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	ng99R0nL1my	Manica	Macate	Zembe Centro CS	-19.26458	33.38774	1061205	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	ng99R0nL1my	Manica	Macate	Zembe Centro CS	-19.26458	33.38774	1061205	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	ng99R0nL1my	Manica	Macate	Zembe Centro CS	-19.26458	33.38774	1061205	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	ng99R0nL1my	Manica	Macate	Zembe Centro CS	-19.26458	33.38774	1061205	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	ng99R0nL1my	Manica	Macate	Zembe Centro CS	-19.26458	33.38774	1061205	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	ng99R0nL1my	Manica	Macate	Zembe Centro CS	-19.26458	33.38774	1061205	ECHO	0	0	0	0	0	0
Total		2021-09-01	nc2FqN0Kwq6	Manica	Machaze	Bassane CS	-20.95461	33.27237	1060506	ECHO	42	832	23	23	46	44
PID	15-19	2021-09-01	nc2FqN0Kwq6	Manica	Machaze	Bassane CS	-20.95461	33.27237	1060506	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	nc2FqN0Kwq6	Manica	Machaze	Bassane CS	-20.95461	33.27237	1060506	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	nc2FqN0Kwq6	Manica	Machaze	Bassane CS	-20.95461	33.27237	1060506	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	nc2FqN0Kwq6	Manica	Machaze	Bassane CS	-20.95461	33.27237	1060506	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	nc2FqN0Kwq6	Manica	Machaze	Bassane CS	-20.95461	33.27237	1060506	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	nc2FqN0Kwq6	Manica	Machaze	Bassane CS	-20.95461	33.27237	1060506	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	nc2FqN0Kwq6	Manica	Machaze	Bassane CS	-20.95461	33.27237	1060506	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	nc2FqN0Kwq6	Manica	Machaze	Bassane CS	-20.95461	33.27237	1060506	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	nc2FqN0Kwq6	Manica	Machaze	Bassane CS	-20.95461	33.27237	1060506	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	nc2FqN0Kwq6	Manica	Machaze	Bassane CS	-20.95461	33.27237	1060506	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	nc2FqN0Kwq6	Manica	Machaze	Bassane CS	-20.95461	33.27237	1060506	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	nc2FqN0Kwq6	Manica	Machaze	Bassane CS	-20.95461	33.27237	1060506	ECHO	0	0	0	0	0	0
Total		2021-09-01	K3YAvqRUptX	Manica	Machaze	Chipopopo CS	-21.02623	33.53547	1060507	ECHO	60	724	18	13	42	38
PID	15-19	2021-09-01	K3YAvqRUptX	Manica	Machaze	Chipopopo CS	-21.02623	33.53547	1060507	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	K3YAvqRUptX	Manica	Machaze	Chipopopo CS	-21.02623	33.53547	1060507	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	K3YAvqRUptX	Manica	Machaze	Chipopopo CS	-21.02623	33.53547	1060507	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	K3YAvqRUptX	Manica	Machaze	Chipopopo CS	-21.02623	33.53547	1060507	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	K3YAvqRUptX	Manica	Machaze	Chipopopo CS	-21.02623	33.53547	1060507	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	K3YAvqRUptX	Manica	Machaze	Chipopopo CS	-21.02623	33.53547	1060507	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	K3YAvqRUptX	Manica	Machaze	Chipopopo CS	-21.02623	33.53547	1060507	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	K3YAvqRUptX	Manica	Machaze	Chipopopo CS	-21.02623	33.53547	1060507	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	K3YAvqRUptX	Manica	Machaze	Chipopopo CS	-21.02623	33.53547	1060507	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	K3YAvqRUptX	Manica	Machaze	Chipopopo CS	-21.02623	33.53547	1060507	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	K3YAvqRUptX	Manica	Machaze	Chipopopo CS	-21.02623	33.53547	1060507	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	K3YAvqRUptX	Manica	Machaze	Chipopopo CS	-21.02623	33.53547	1060507	ECHO	0	0	0	0	0	0
Total		2021-09-01	lubefcyFZXj	Manica	Machaze	Chipudji CS	-20.67035	33.53337	1060508	ECHO	31	798	40	33	40	35
PID	15-19	2021-09-01	lubefcyFZXj	Manica	Machaze	Chipudji CS	-20.67035	33.53337	1060508	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	lubefcyFZXj	Manica	Machaze	Chipudji CS	-20.67035	33.53337	1060508	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	lubefcyFZXj	Manica	Machaze	Chipudji CS	-20.67035	33.53337	1060508	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	lubefcyFZXj	Manica	Machaze	Chipudji CS	-20.67035	33.53337	1060508	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	lubefcyFZXj	Manica	Machaze	Chipudji CS	-20.67035	33.53337	1060508	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	lubefcyFZXj	Manica	Machaze	Chipudji CS	-20.67035	33.53337	1060508	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	lubefcyFZXj	Manica	Machaze	Chipudji CS	-20.67035	33.53337	1060508	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	lubefcyFZXj	Manica	Machaze	Chipudji CS	-20.67035	33.53337	1060508	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	lubefcyFZXj	Manica	Machaze	Chipudji CS	-20.67035	33.53337	1060508	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	lubefcyFZXj	Manica	Machaze	Chipudji CS	-20.67035	33.53337	1060508	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	lubefcyFZXj	Manica	Machaze	Chipudji CS	-20.67035	33.53337	1060508	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	lubefcyFZXj	Manica	Machaze	Chipudji CS	-20.67035	33.53337	1060508	ECHO	0	0	0	0	0	0
Total		2021-09-01	g3cRVQxCVM7	Manica	Machaze	Chitobe CS	-20.82449	33.36953	1060509	ECHO	88	2201	251	220	96	49
PID	15-19	2021-09-01	g3cRVQxCVM7	Manica	Machaze	Chitobe CS	-20.82449	33.36953	1060509	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	g3cRVQxCVM7	Manica	Machaze	Chitobe CS	-20.82449	33.36953	1060509	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	g3cRVQxCVM7	Manica	Machaze	Chitobe CS	-20.82449	33.36953	1060509	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	g3cRVQxCVM7	Manica	Machaze	Chitobe CS	-20.82449	33.36953	1060509	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	g3cRVQxCVM7	Manica	Machaze	Chitobe CS	-20.82449	33.36953	1060509	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	g3cRVQxCVM7	Manica	Machaze	Chitobe CS	-20.82449	33.36953	1060509	ECHO	0	3	0	0	0	0
MTS	15-19	2021-09-01	g3cRVQxCVM7	Manica	Machaze	Chitobe CS	-20.82449	33.36953	1060509	ECHO	1	1	0	0	0	0
MTS	20-24	2021-09-01	g3cRVQxCVM7	Manica	Machaze	Chitobe CS	-20.82449	33.36953	1060509	ECHO	0	1	1	1	0	0
MTS	25+	2021-09-01	g3cRVQxCVM7	Manica	Machaze	Chitobe CS	-20.82449	33.36953	1060509	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	g3cRVQxCVM7	Manica	Machaze	Chitobe CS	-20.82449	33.36953	1060509	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	g3cRVQxCVM7	Manica	Machaze	Chitobe CS	-20.82449	33.36953	1060509	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	g3cRVQxCVM7	Manica	Machaze	Chitobe CS	-20.82449	33.36953	1060509	ECHO	0	0	0	0	0	0
Total		2021-09-01	O5WZiQ26Sjg	Manica	Machaze	Mavende CS	-21.29043	33.45964	1060596	ECHO	34	570	45	43	25	21
PID	15-19	2021-09-01	O5WZiQ26Sjg	Manica	Machaze	Mavende CS	-21.29043	33.45964	1060596	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	O5WZiQ26Sjg	Manica	Machaze	Mavende CS	-21.29043	33.45964	1060596	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	O5WZiQ26Sjg	Manica	Machaze	Mavende CS	-21.29043	33.45964	1060596	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	O5WZiQ26Sjg	Manica	Machaze	Mavende CS	-21.29043	33.45964	1060596	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	O5WZiQ26Sjg	Manica	Machaze	Mavende CS	-21.29043	33.45964	1060596	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	O5WZiQ26Sjg	Manica	Machaze	Mavende CS	-21.29043	33.45964	1060596	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	O5WZiQ26Sjg	Manica	Machaze	Mavende CS	-21.29043	33.45964	1060596	ECHO	0	0	0	0	0	0
MTS	20-24	2021-09-01	O5WZiQ26Sjg	Manica	Machaze	Mavende CS	-21.29043	33.45964	1060596	ECHO	0	0	0	0	0	0
MTS	25+	2021-09-01	O5WZiQ26Sjg	Manica	Machaze	Mavende CS	-21.29043	33.45964	1060596	ECHO	0	0	0	0	0	0
REC	15-19	2021-09-01	O5WZiQ26Sjg	Manica	Machaze	Mavende CS	-21.29043	33.45964	1060596	ECHO	0	0	0	0	0	0
REC	20-24	2021-09-01	O5WZiQ26Sjg	Manica	Machaze	Mavende CS	-21.29043	33.45964	1060596	ECHO	0	0	0	0	0	0
REC	25+	2021-09-01	O5WZiQ26Sjg	Manica	Machaze	Mavende CS	-21.29043	33.45964	1060596	ECHO	0	0	0	0	0	0
Total		2021-09-01	a33cvtuk1NA	Manica	Machaze	Mazwissanga CS	-21.37044	32.62783	1060510	ECHO	21	374	42	39	34	33
PID	15-19	2021-09-01	a33cvtuk1NA	Manica	Machaze	Mazwissanga CS	-21.37044	32.62783	1060510	ECHO	0	0	0	0	0	0
PID	20-24	2021-09-01	a33cvtuk1NA	Manica	Machaze	Mazwissanga CS	-21.37044	32.62783	1060510	ECHO	0	0	0	0	0	0
PID	25+	2021-09-01	a33cvtuk1NA	Manica	Machaze	Mazwissanga CS	-21.37044	32.62783	1060510	ECHO	0	0	0	0	0	0
HSH	15-19	2021-09-01	a33cvtuk1NA	Manica	Machaze	Mazwissanga CS	-21.37044	32.62783	1060510	ECHO	0	0	0	0	0	0
HSH	20-24	2021-09-01	a33cvtuk1NA	Manica	Machaze	Mazwissanga CS	-21.37044	32.62783	1060510	ECHO	0	0	0	0	0	0
HSH	25+	2021-09-01	a33cvtuk1NA	Manica	Machaze	Mazwissanga CS	-21.37044	32.62783	1060510	ECHO	0	0	0	0	0	0
MTS	15-19	2021-09-01	a33cvtuk1NA	Manica	Machaze	Mazwissanga CS	-21.37044	32.62783	1060510	ECHO	0	0	0	0	0	0
